"Year","DBH","Height","Carbon_Above","Carbon_Below","Carbon_Total","Tree_ID"
70,73.6852941176471,43.1848238656899,1644.60054004759,493.380162014276,2137.98070206186,"P81.B5.0"
75,75.3985294117648,44.0302456118337,1718.23632540692,515.470897622075,2233.70722302899,"P81.B5.0"
80,77.1117647058824,44.8726662308756,1793.403227944,538.020968383199,2331.4241963272,"P81.B5.0"
85,78.8250000000001,45.7121627138744,1870.09800561057,561.029401683171,2431.12740729374,"P81.B5.0"
90,80.5382352941177,46.5488084485547,1948.31749425618,584.495248276853,2532.81274253303,"P81.B5.0"
95,82.2514705882354,47.3826734609257,2028.05860412272,608.417581236815,2636.47618535953,"P81.B5.0"
100,83.964705882353,48.2138246360089,2109.31831656717,632.795494970152,2742.11381153732,"P81.B5.0"
0,35.8,23.4905316243274,415.564200688969,124.669260206691,540.233460895659,"P81.B6.0"
5,37.5132352941176,24.4352814159316,454.282502083392,136.284750625018,590.567252708409,"P81.B6.0"
10,39.2264705882353,25.3733006798404,494.63616628796,148.390849886388,643.027016174348,"P81.B6.0"
15,40.939705882353,26.3049284377119,536.618315944311,160.985494783293,697.603810727604,"P81.B6.0"
20,42.6529411764706,27.2304731892606,580.222395033208,174.066718509962,754.28911354317,"P81.B6.0"
25,44.3661764705883,28.150216774133,625.442141305589,187.632642391677,813.074783697265,"P81.B6.0"
30,46.0794117647059,29.0644176150017,672.271562071951,201.681468621585,873.953030693537,"P81.B6.0"
35,47.7926470588236,29.9733134603376,720.704912829101,216.21147384873,936.916386677831,"P81.B6.0"
40,49.5058823529412,30.8771237192088,770.736678300186,231.221003490056,1001.95768179024,"P81.B6.0"
45,51.2191176470589,31.7760514608001,822.361555540058,246.708466662017,1069.07002220208,"P81.B6.0"
50,52.9323529411765,32.6702851364,875.57443881833,262.672331645499,1138.24677046383,"P81.B6.0"
55,54.6455882352942,33.5600000701064,930.370406040681,279.111121812204,1209.48152785289,"P81.B6.0"
60,56.3588235294118,34.4453597555885,986.74470650787,296.023411952361,1282.76811846023,"P81.B6.0"
65,58.0720588235295,35.3265169892605,1044.6927498434,313.40782495302,1358.10057479642,"P81.B6.0"
70,59.7852941176471,36.2036148647199,1104.2100959466,331.26302878398,1435.47312473058,"P81.B6.0"
75,61.4985294117648,37.0767876489208,1165.29244584912,349.587733754736,1514.88017960386,"P81.B6.0"
80,63.2117647058824,37.9461615570486,1227.93563337032,368.380690011096,1596.31632338141,"P81.B6.0"
85,64.9250000000001,38.8118554402322,1292.13561748175,387.640685244525,1679.77630272628,"P81.B6.0"
90,66.6382352941177,39.6739813979398,1357.88847530312,407.366542590935,1765.25501789405,"P81.B6.0"
95,68.3514705882354,40.5326453250276,1425.19039566237,427.557118698711,1852.74751436108,"P81.B6.0"
100,70.064705882353,41.3879474018783,1494.03767316138,448.211301948413,1942.24897510979,"P81.B6.0"
0,29.6,20.0090423011153,289.232179145019,86.7696537435056,376.001832888524,"P81.B7.0"
5,31.3132352941176,20.98159453069,321.968896813159,96.5906690439476,418.559565857106,"P81.B7.0"
10,33.0264705882353,21.9458508224073,356.369098305256,106.910729491577,463.279827796833,"P81.B7.0"
15,34.739705882353,22.9023073113869,392.424441275496,117.727332382649,510.151773658144,"P81.B7.0"
20,36.4529411764706,23.8514075062673,430.127044499471,129.038113349841,559.165157849313,"P81.B7.0"
25,38.1661764705883,24.7935500795912,469.469441413917,140.840832424175,610.310273838092,"P81.B7.0"
30,39.8794117647059,25.7290952071984,510.444540258573,153.133362077572,663.577902336145,"P81.B7.0"
35,41.5926470588236,26.6583697776095,553.045589632781,165.913676889834,718.959266522615,"P81.B7.0"
40,43.3058823529412,27.5816717110745,597.266148534006,179.179844560202,776.445993094207,"P81.B7.0"
45,45.0191176470589,28.4992735696496,643.100060137478,192.930018041244,836.030078178722,"P81.B7.0"
50,46.7323529411765,29.4114255972254,690.541428722594,207.162428616778,897.703857339373,"P81.B7.0"
55,48.4455882352942,30.3183582971108,739.584599264882,221.875379779465,961.459979044347,"P81.B7.0"
60,50.1588235294118,31.2202846313782,790.224139300631,237.067241790189,1027.29138109082,"P81.B7.0"
65,51.8720588235295,32.1174019084901,842.454822740828,252.736446822248,1095.19126956308,"P81.B7.0"
70,53.5852941176471,33.0098934122201,896.271615366409,268.881484609923,1165.15309997633,"P81.B7.0"
75,55.2985294117648,33.8979298144558,951.669661781191,285.500898534357,1237.17056031555,"P81.B7.0"
80,57.0117647058824,34.7816704063616,1008.64427363469,302.593282090407,1311.2375557251,"P81.B7.0"
85,58.7250000000001,35.6612641760076,1067.19091895625,320.157275686876,1387.34819464313,"P81.B7.0"
90,60.4382352941177,36.5368507555276,1127.30521246579,338.191563739737,1465.49677620553,"P81.B7.0"
95,62.1514705882354,37.4085612568522,1188.98290674623,356.694872023869,1545.6777787701,"P81.B7.0"
100,63.864705882353,38.2765190118318,1252.21988417903,375.665965253709,1627.88584943274,"P81.B7.0"
0,27.5,18.8047937274867,251.387324308406,75.4161972925219,326.803521600928,"P81.B8.0"
5,29.2132352941176,19.788283847304,282.072883397324,84.6218650191971,366.694748416521,"P81.B8.0"
10,30.9264705882353,20.76278371173,314.432861850656,94.3298585551967,408.762720405852,"P81.B8.0"
15,32.639705882353,21.7288674050397,348.45827663982,104.537482991946,452.995759631767,"P81.B8.0"
20,34.3529411764706,22.6870442038645,384.14067409328,115.242202227984,499.382876321264,"P81.B8.0"
25,36.0661764705883,23.637768756991,421.472073211639,126.441621963492,547.913695175131,"P81.B8.0"
30,37.7794117647059,24.5814492586892,460.444917519643,138.133475255893,598.578392775536,"P81.B8.0"
35,39.4926470588236,25.5184540841346,501.052033832004,150.315610149601,651.367643981605,"P81.B8.0"
40,41.2058823529412,26.4491172304694,543.286596677085,162.985979003126,706.272575680211,"P81.B8.0"
45,42.9191176470589,27.3737428192052,587.142097394404,176.142629218321,763.284726612725,"P81.B8.0"
50,44.6323529411765,28.2926088528984,632.61231712628,189.783695137884,822.396012264164,"P81.B8.0"
55,46.3455882352942,29.2059703734894,679.691303079501,203.90739092385,883.598694003351,"P81.B8.0"
60,48.0588235294118,30.114062136192,728.373347552698,218.512004265809,946.885351818507,"P81.B8.0"
65,49.7720588235295,31.0171008878576,778.652969318399,233.59589079552,1012.24886011392,"P81.B8.0"
70,51.4852941176471,31.915287319912,830.524897022118,249.157469106635,1079.68236612875,"P81.B8.0"
75,53.1985294117648,32.8088077516271,883.984054319026,265.195216295708,1149.17927061473,"P81.B8.0"
80,54.9117647058824,33.6978355884406,939.025546515379,281.707663954614,1220.73321046999,"P81.B8.0"
85,56.6250000000001,34.5825325914641,995.644648519475,298.693394555842,1294.33804307532,"P81.B8.0"
90,58.3382352941177,35.4630499875949,1053.83679393745,316.151038181234,1369.98783211868,"P81.B8.0"
95,60.0514705882354,36.3395294443339,1113.59756517424,334.079269552272,1447.67683472651,"P81.B8.0"
100,61.764705882353,37.2121039291863,1174.92268442065,352.476805326194,1527.39948974684,"P81.B8.0"
0,24.7,17.1763504644023,204.86661831513,61.459985494539,266.326603809669,"P81.B9.0"
5,26.4132352941176,18.1759786328968,232.794688859676,69.8384066579028,302.633095517579,"P81.B9.0"
10,28.1264705882353,19.1655038724954,262.413180695572,78.7239542086717,341.137134904244,"P81.B9.0"
15,29.8397058823529,20.1456353947854,293.712094671531,88.1136284014592,381.82572307299,"P81.B9.0"
20,31.5529411764706,21.1169948452807,326.68207784062,98.004623352186,424.686701192806,"P81.B9.0"
25,33.2661764705882,22.0801312784848,361.314347936828,108.394304381048,469.708652317877,"P81.B9.0"
30,34.9794117647059,23.0355329326927,397.600630211827,119.280189063548,516.880819275375,"P81.B9.0"
35,36.6926470588235,23.983636611794,435.53310408823,130.659931226469,566.193035314699,"P81.B9.0"
40,38.4058823529412,24.9248352494787,475.104357706148,142.531307311844,617.635665017992,"P81.B9.0"
45,40.1191176470589,25.8594840733718,516.307348887483,154.892204666245,671.199553553728,"P81.B9.0"
50,41.8323529411765,26.7879056769645,559.135371370769,167.740611411231,726.875982782,"P81.B9.0"
55,43.5455882352942,27.7103942296679,603.582025413938,181.074607624181,784.65663303812,"P81.B9.0"
60,45.2588235294118,28.6272189995906,649.641192047099,194.89235761413,844.533549661229,"P81.B9.0"
65,46.9720588235295,29.538627322997,697.307010398594,209.192103119578,906.499113518172,"P81.B9.0"
70,48.6852941176471,30.4448471243606,746.573857626819,223.972157288046,970.546014914865,"P81.B9.0"
75,50.3985294117648,31.3460890684402,797.436331075642,239.230899322693,1036.66723039833,"P81.B9.0"
80,52.1117647058824,32.2425484087876,849.889232338586,254.966769701576,1104.85600204016,"P81.B9.0"
85,53.8250000000001,33.1344065840748,903.927552970588,271.178265891176,1175.10581886176,"P81.B9.0"
90,55.5382352941177,34.0218326035705,959.546461629171,287.863938488751,1247.41040011792,"P81.B9.0"
95,57.2514705882354,34.9049842552584,1016.7412924617,305.02238773851,1321.76368020021,"P81.B9.0"
100,58.964705882353,35.7840091639245,1075.50753458376,322.652260375127,1398.15979495889,"P81.B9.0"
0,6.5,5.58747346872795,26.1763849604272,7.85291548812816,34.0293004485554,"P81.B10.0"
5,9.04166666666666,7.49225023385784,60.2079010040602,18.062370301218,78.2702713052782,"P81.B10.0"
10,11.5833333333333,9.33757871944688,112.505205075906,33.7515615227719,146.256766598678,"P81.B10.0"
15,14.125,11.1380476820087,185.612454595953,55.6837363787858,241.296190974738,"P81.B10.0"
20,16.6666666666667,12.9026455771951,281.815850533199,84.5447551599596,366.360605693159,"P81.B10.0"
25,19.2083333333333,14.6374511464869,403.211104792528,120.963331437759,524.174436230287,"P81.B10.0"
30,21.75,16.3468402815493,551.745592163093,165.523677648928,717.269269812021,"P81.B10.0"
35,24.2916666666667,18.0341079811626,729.246826846364,218.774048053909,948.020874900273,"P81.B10.0"
40,26.8333333333333,19.701821202166,937.442792448473,281.232837734542,1218.67563018301,"P81.B10.0"
45,29.375,21.3520337613581,1177.97706763428,353.393120290285,1531.37018792457,"P81.B10.0"
50,31.9166666666666,22.9864245878274,1452.4204469047,435.726134071409,1888.14658097611,"P81.B10.0"
55,34.4583333333333,24.6063906320384,1762.2801013068,528.684030392041,2290.96413169884,"P81.B10.0"
60,37,26.213111569005,2109.00695382801,632.702086148402,2741.70903997641,"P81.B10.0"
65,39.5416666666666,27.8075962165669,2494.00172299481,748.200516898443,3242.20223989325,"P81.B10.0"
70,42.0833333333333,29.3907166835999,2918.61994976238,875.585984928713,3794.20593469109,"P81.B10.0"
75,44.625,30.9632340390793,3384.17623280061,1015.25286984018,4399.42910264079,"P81.B10.0"
80,47.1666666666666,32.5258179716892,3891.94783688455,1167.58435106536,5059.53218794992,"P81.B10.0"
85,49.7083333333333,34.0790620955924,4443.17779742093,1332.95333922628,5776.1311366472,"P81.B10.0"
90,52.25,35.6234960402933,5039.07761468799,1511.7232844064,6550.80089909439,"P81.B10.0"
95,54.7916666666666,37.159595124097,5680.82961010612,1704.24888303184,7385.07849313796,"P81.B10.0"
100,57.3333333333333,38.6877881839627,6369.58900122444,1910.87670036733,8280.46570159178,"P81.B10.0"
0,7.9,6.56651374240251,23.3363569814962,7.00090709444885,30.337264075945,"P81.B11.0"
5,9.61323529411765,7.74885766091374,33.9216379971494,10.1764913991448,44.0981293962942,"P81.B11.0"
10,11.3264705882353,8.89849700064883,46.3668913907416,13.9100674172225,60.276958807964,"P81.B11.0"
15,13.039705882353,10.0211327879183,60.643421731937,18.1930265195811,78.8364482515181,"P81.B11.0"
20,14.7529411764706,11.1208514160471,76.7269688776943,23.0180906633083,99.7450595410026,"P81.B11.0"
25,16.4661764705883,12.200717509131,94.5965540576945,28.3789662173084,122.975520275003,"P81.B11.0"
30,18.1794117647059,13.2631095787638,114.233721674937,34.2701165024812,148.503838177418,"P81.B11.0"
35,19.8926470588235,14.3099239916997,135.622014787158,40.6866044361473,176.308619223305,"P81.B11.0"
40,21.6058823529412,15.3427058822906,158.74659743205,47.6239792296149,206.370576661665,"P81.B11.0"
45,23.3191176470588,16.3627369244482,183.593973830332,55.0781921490997,238.672165979432,"P81.B11.0"
50,25.0323529411765,17.3710963176536,210.151774059507,63.045532217852,273.197306277359,"P81.B11.0"
55,26.7455882352941,18.3687044412219,238.408586834067,71.52257605022,309.931162884287,"P81.B11.0"
60,28.4588235294118,19.3563548999078,268.353826587669,80.5061479763006,348.859974563969,"P81.B11.0"
65,30.1720588235294,20.3347385622595,299.977626117561,89.9932878352683,389.970913952829,"P81.B11.0"
70,31.8852941176471,21.3044619342562,333.270748662057,99.9812245986171,433.251973260674,"P81.B11.0"
75,33.5985294117647,22.2660614361364,368.224515010535,110.46735450316,478.691869513695,"P81.B11.0"
80,35.3117647058824,23.2200146583919,404.830742421099,121.44922272633,526.279965147428,"P81.B11.0"
85,37.025,24.1667493517452,443.081692939463,132.924507881839,576.006200821302,"P81.B11.0"
90,38.7382352941177,25.1066506910802,482.970029294223,144.891008788267,627.86103808249,"P81.B11.0"
95,40.4514705882353,26.0400672064171,524.488776964659,157.346633089398,681.835410054057,"P81.B11.0"
100,42.164705882353,26.9673156716306,567.631291327016,170.289387398105,737.920678725121,"P81.B11.0"
0,11.5,9.27784776208296,110.473679492266,33.1421038476799,143.615783339946,"P81.B12.0"
5,14.0416666666667,11.0796241281574,182.8611961433,54.85835884299,237.71955498629,"P81.B12.0"
10,16.5833333333333,12.8452900115238,278.273204476236,83.4819613428708,361.755165819107,"P81.B12.0"
15,19.125,14.5809957713321,398.81089651485,119.643268954455,518.454165469305,"P81.B12.0"
20,21.6666666666667,16.2911612330499,546.426003202572,163.927800960772,710.353804163344,"P81.B12.0"
25,24.2083333333333,17.9791102345592,722.949611509678,216.884883452903,939.834494962582,"P81.B12.0"
30,26.75,19.6474296531589,930.112705600256,279.033811680077,1209.14651728033,"P81.B12.0"
35,29.2916666666667,21.2981876245774,1169.56143144587,350.868429433761,1520.42986087963,"P81.B12.0"
40,31.8333333333333,22.9330737051337,1442.86881334729,432.860644004186,1875.72945735147,"P81.B12.0"
45,34.375,24.5534929427922,1751.54398308093,525.463194924278,2277.0071780052,"P81.B12.0"
50,36.9166666666666,26.1606313197907,2097.03960570121,629.111881710363,2726.15148741158,"P81.B12.0"
55,39.4583333333333,27.7555026594072,2480.75796120992,744.227388362977,3224.9853495729,"P81.B12.0"
60,42,29.3389831072208,2904.0560008146,871.216800244381,3775.27280105898,"P81.B12.0"
65,44.5416666666666,30.911837033472,3368.24960528673,1010.47488158602,4378.72448687275,"P81.B12.0"
70,47.0833333333333,32.4747368599695,3874.61721176606,1162.38516352982,5037.00237529587,"P81.B12.0"
75,49.625,34.0282784883155,4424.40293318818,1327.32087995645,5751.72381314463,"P81.B12.0"
80,52.1666666666666,35.5729934810394,5018.81926473102,1505.64577941931,6524.46504415033,"P81.B12.0"
85,54.7083333333333,37.1093588041889,5659.04945019433,1697.7148350583,7356.76428525263,"P81.B12.0"
90,57.25,38.6378047103072,6346.24956544003,1903.87486963201,8250.12443507204,"P81.B12.0"
95,59.7916666666666,40.1587211836402,7081.55036422603,2124.46510926781,9206.01547349384,"P81.B12.0"
100,62.3333333333333,41.6724632598308,7866.05892282041,2359.81767684612,10225.8765996665,"P81.B12.0"
0,10.6,8.62960114399997,89.9368939959648,26.9810681987894,116.917962194754,"P81.B13.0"
5,13.1416666666667,10.4461374017619,154.70965809626,46.4128974288781,201.122555525138,"P81.B13.0"
10,15.6833333333333,12.2237688023234,241.719619581871,72.5158858745614,314.235505456433,"P81.B13.0"
15,18.225,13.9695060462508,353.130159003764,105.939047701129,459.069206704893,"P81.B13.0"
20,20.7666666666667,15.6882881696633,490.942075972429,147.282622791729,638.224698764157,"P81.B13.0"
25,23.3083333333333,17.3837757899239,657.026482695862,197.107944808759,854.134427504621,"P81.B13.0"
30,25.85,19.0587863050637,853.147837397207,255.944351219162,1109.09218861637,"P81.B13.0"
35,28.3916666666667,20.7155523642949,1080.98083161574,324.294249484723,1405.27508110047,"P81.B13.0"
40,30.9333333333333,22.3558849143694,1342.12321554182,402.636964662547,1744.76018020437,"P81.B13.0"
45,33.475,23.9812810537655,1638.10581444904,491.431744334711,2129.53755878375,"P81.B13.0"
50,36.0166666666666,25.5929981743527,1970.40053121146,591.120159363437,2561.52069057489,"P81.B13.0"
55,38.5583333333333,27.1921065752072,2340.42686153322,702.128058459965,3042.55491999318,"P81.B13.0"
60,41.1,28.7795278121562,2749.55728336141,824.867185008423,3574.42446836983,"P81.B13.0"
65,43.6416666666666,30.3560632961944,3199.12177608837,959.736532826512,4158.85830891488,"P81.B13.0"
70,46.1833333333333,31.9224160452769,3690.41165492626,1107.12349647788,4797.53515140413,"P81.B13.0"
75,48.725,33.4792075160837,4224.68285787293,1267.40485736188,5492.0877152348,"P81.B13.0"
80,51.2666666666666,35.0269908277131,4803.1587890895,1440.94763672685,6244.10642581635,"P81.B13.0"
85,53.8083333333333,36.5662612915611,5427.03279844799,1628.1098395344,7055.14263798239,"P81.B13.0"
90,56.35,38.0974648976443,6097.47035943707,1829.24110783112,7926.71146726819,"P81.B13.0"
95,58.8916666666666,39.6210052283554,6815.61099455965,2044.6832983679,8860.29429292755,"P81.B13.0"
100,61.4333333333333,41.1372491464151,7582.56998750597,2274.77099625179,9857.34098375776,"P81.B13.0"
0,9.9,8.12118345491215,75.693077597362,22.7079232792086,98.4010008765705,"P81.B14.0"
5,12.4416666666667,9.95009423541453,134.74815782328,40.424447346984,175.172605170264,"P81.B14.0"
10,14.9833333333333,11.7376244595918,215.41000317818,64.623000953454,280.033004131634,"P81.B14.0"
15,17.525,13.4915837647848,319.894555212965,95.9683665638895,415.862921776855,"P81.B14.0"
20,20.0666666666667,15.2173800936306,450.243558175738,135.073067452721,585.316625628459,"P81.B14.0"
25,22.6083333333333,16.9189721460765,608.361212039084,182.508363611725,790.869575650809,"P81.B14.0"
30,25.15,18.599378256978,796.039450398354,238.811835119506,1034.85128551786,"P81.B14.0"
35,27.6916666666667,20.2609727629174,1014.97626336483,304.492879009448,1319.46914237427,"P81.B14.0"
40,30.2333333333333,21.9056701486164,1266.78949036618,380.036847109853,1646.82633747603,"P81.B14.0"
45,32.775,23.535045399624,1553.02751590782,465.908254772346,2018.93577068016,"P81.B14.0"
50,35.3166666666666,25.1504159254213,1875.17776520041,562.553329560124,2437.73109476054,"P81.B14.0"
55,37.8583333333333,26.7528992205673,2234.67358727792,670.402076183377,2905.0756634613,"P81.B14.0"
60,40.4,28.343454602552,2632.89992527455,789.869977582365,3422.76990285691,"P81.B14.0"
65,42.9416666666666,29.9229141522796,3071.19805430722,921.359416292167,3992.55747059939,"P81.B14.0"
70,45.4833333333333,31.4920061260406,3550.86958902601,1065.2608767078,4616.13046573382,"P81.B14.0"
75,48.025,33.0513729901976,4073.17990976357,1221.95397292907,5295.13388269264,"P81.B14.0"
80,50.5666666666666,34.6015855334553,4639.36111924138,1391.80833577241,6031.16945501379,"P81.B14.0"
85,53.1083333333333,36.1431540644269,5250.61461546527,1575.18438463958,6825.79900010485,"P81.B14.0"
90,55.65,37.6765374073736,5908.11334731764,1772.43400419529,7680.54735151294,"P81.B14.0"
95,58.1916666666666,39.2021502099827,6613.00380520921,1983.90114156276,8596.90494677197,"P81.B14.0"
100,60.7333333333333,40.7203689398784,7366.40778852413,2209.92233655724,9576.33012508137,"P81.B14.0"
0,112,40.12020004206,4566.88718481942,1370.06615544583,5936.95334026525,"P81.B15.0"
5,113.524305555556,40.2972295319201,4710.03860910704,1413.01158273211,6123.05019183915,"P81.B15.0"
10,115.048611111111,40.4726633700578,4855.67785342558,1456.70335602767,6312.38120945325,"P81.B15.0"
15,116.572916666667,40.6465367976397,5003.8143323328,1501.14429969984,6504.95863203264,"P81.B15.0"
20,118.097222222222,40.8188838288014,5154.45737138914,1546.33721141674,6700.79458280588,"P81.B15.0"
25,119.621527777778,40.9897373085921,5307.61620914654,1592.28486274396,6899.9010718905,"P81.B15.0"
30,121.145833333333,41.1591289674828,5463.2999990679,1638.98999972037,7102.28999878827,"P81.B15.0"
35,122.670138888889,41.3270894726811,5621.51781138027,1686.45534341408,7307.97315479435,"P81.B15.0"
40,124.194444444444,41.4936484764788,5782.27863486507,1734.68359045952,7516.96222532459,"P81.B15.0"
45,125.71875,41.6588346618358,5945.59137858804,1783.67741357641,7729.26879216445,"P81.B15.0"
50,127.243055555556,41.8226757853914,6111.46487357184,1833.43946207155,7944.90433564339,"P81.B15.0"
55,128.767361111111,41.9851987180766,6279.90787441372,1883.97236232412,8163.88023673783,"P81.B15.0"
60,130.291666666667,42.1464294834875,6450.92906085075,1935.27871825523,8386.20777910598,"P81.B15.0"
65,131.815972222222,42.3063932941692,6624.537039275,1987.3611117825,8611.8981510575,"P81.B15.0"
70,133.340277777778,42.4651145859449,6800.74034420064,2040.22210326019,8840.96244746083,"P81.B15.0"
75,134.864583333333,42.6226170504182,6979.5474396852,2093.86423190556,9073.41167159077,"P81.B15.0"
80,136.388888888889,42.7789236657639,7160.96672070691,2148.29001621207,9309.25673691898,"P81.B15.0"
85,137.913194444444,42.9340567259173,7345.00651449976,2203.50195434993,9548.50846884969,"P81.B15.0"
90,139.4375,43.0880378682598,7531.67508184837,2259.50252455451,9791.17760640287,"P81.B15.0"
95,140.961805555555,43.2408880998959,7720.98061834393,2316.29418550318,10037.2748038471,"P81.B15.0"
100,142.486111111111,43.3926278226054,7912.93125560319,2373.87937668096,10286.8106322841,"P81.B15.0"
0,13.2,8.79189371927639,8.93087889351285,2.67926366805386,11.6101425615667,"P81.B16.0"
5,19.225,10.375113605298,22.9663687525459,6.88991062576376,29.8562793783096,"P81.B16.0"
10,25.25,11.6985345077915,45.5518642794731,13.6655592838419,59.2174235633151,"P81.B16.0"
15,31.275,12.8545958418331,77.976823869473,23.3930471608419,101.369871030315,"P81.B16.0"
20,37.3,13.8916052647288,121.385277548268,36.4155832644805,157.800860812749,"P81.B16.0"
25,43.325,14.8385039977818,176.816887191315,53.0450661573945,229.86195334871,"P81.B16.0"
30,49.35,15.714222064266,245.231589553186,73.5694768659558,318.801066419142,"P81.B16.0"
35,55.375,16.5319280133301,327.525795658578,98.2577386975735,425.783534356152,"P81.B16.0"
40,61.4,17.3012113110514,424.543727014204,127.363118104261,551.906845118465,"P81.B16.0"
45,67.425,18.0293066260971,537.085721288283,161.125716386485,698.211437674768,"P81.B16.0"
50,73.45,18.7218282628074,665.914535893573,199.774360768072,865.688896661645,"P81.B16.0"
55,79.475,19.3832346126936,811.760267714322,243.528080314297,1055.28834802862,"P81.B16.0"
60,85.5,20.0171346828067,975.324281113655,292.597284334096,1267.92156544775,"P81.B16.0"
65,91.525,20.6264976658912,1157.28240390633,347.184721171898,1504.46712507822,"P81.B16.0"
70,97.55,21.2138005390477,1358.28756948045,407.486270844136,1765.77384032459,"P81.B16.0"
75,103.575,21.7811346838155,1578.97203102112,473.691609306336,2052.66364032746,"P81.B16.0"
80,109.6,22.3302846088866,1819.94923915121,545.984771745364,2365.93401089658,"P81.B16.0"
85,115.625,22.8627871956703,2081.81545065346,624.544635196039,2706.3600858495,"P81.B16.0"
90,121.65,23.3799770418494,2365.15111937448,709.545335812345,3074.69645518683,"P81.B16.0"
95,127.675,23.8830216868848,2670.52210855362,801.156632566085,3471.6787411197,"P81.B16.0"
100,133.7,24.3729493446375,2998.48075516295,899.544226548884,3898.02498171183,"P81.B16.0"
0,85.5,36.7430117532505,2465.54361315291,739.663083945874,3205.20669709879,"P81.B17.0"
5,87.0243055555556,36.9550914028646,2567.05319744555,770.115959233664,3337.16915667921,"P81.B17.0"
10,88.5486111111111,37.1646807375144,2670.87019299747,801.261057899242,3472.13125089671,"P81.B17.0"
15,90.0729166666667,37.3718511252813,2777.0059742979,833.10179228937,3610.10776658727,"P81.B17.0"
20,91.5972222222222,37.576670722266,2885.4717763216,865.641532896481,3751.11330921809,"P81.B17.0"
25,93.1215277777778,37.7792046679186,2996.27869855876,898.883609567628,3895.16230812639,"P81.B17.0"
30,94.6458333333333,37.9795152655045,3109.43770886361,932.831312659084,4042.2690215227,"P81.B17.0"
35,96.1701388888889,38.1776621490546,3224.95964713293,967.48789413988,4192.44754127281,"P81.B17.0"
40,97.6944444444445,38.3737024380105,3342.85522882443,1002.85656864733,4345.71179747175,"P81.B17.0"
45,99.21875,38.5676908806484,3463.13504832443,1038.94051449733,4502.07556282175,"P81.B17.0"
50,100.743055555556,38.7596799872552,3585.80958217359,1075.74287465208,4661.55245682567,"P81.B17.0"
55,102.267361111111,38.9497201539315,3710.8891921587,1113.26675764761,4824.15594980631,"P81.B17.0"
60,103.791666666667,39.1378597778118,3838.38412827795,1151.51523848339,4989.89936676133,"P81.B17.0"
65,105.315972222222,39.3241453644125,3968.30453158686,1190.49135947606,5158.79589106291,"P81.B17.0"
70,106.840277777778,39.5086216277514,4100.66043693112,1230.19813107934,5330.85856801045,"P81.B17.0"
75,108.364583333333,39.6913315838225,4235.46177557258,1270.63853267177,5506.10030824435,"P81.B17.0"
80,109.888888888889,39.8723166379514,4372.71837771388,1311.81551331416,5684.53389102804,"P81.B17.0"
85,111.413194444444,40.0516166665137,4512.43997492714,1353.73199247814,5866.17196740528,"P81.B17.0"
90,112.9375,40.2292700934504,4654.63620249147,1396.39086074744,6051.02706323891,"P81.B17.0"
95,114.461805555556,40.4053139619765,4799.31660164407,1439.79498049322,6239.11158213729,"P81.B17.0"
100,115.986111111111,40.5797840018468,4946.49062174916,1483.94718652475,6430.4378082739,"P81.B17.0"
0,10.2,7.84822814992436,4.67316287401833,1.4019488622055,6.07511173622383,"P81.B18.0"
5,16.225,9.62819919650212,14.9968699570058,4.49906098710174,19.4959309441076,"P81.B18.0"
10,22.25,11.0647315164661,33.1524791997249,9.94574375991746,43.0982229596423,"P81.B18.0"
15,28.275,12.2962360178615,60.5272872663476,18.1581861799043,78.6854734462519,"P81.B18.0"
20,34.3,13.38801488657,98.3310256353191,29.4993076905957,127.830333325915,"P81.B18.0"
25,40.325,14.3769275363919,147.651490409386,44.2954471228157,191.946937532201,"P81.B18.0"
30,46.35,15.2861500713537,209.485878928488,62.8457636785463,272.331642607034,"P81.B18.0"
35,52.375,16.1313563828282,284.760569414429,85.4281708243287,370.188740238758,"P81.B18.0"
40,58.4,16.9237207471894,374.344573334005,112.303372000202,486.647945334207,"P81.B18.0"
45,64.425,17.6715350169538,479.05918440914,143.717755322742,622.776939731882,"P81.B18.0"
50,70.45,18.3811489038077,599.685182120525,179.905554636158,779.590736756683,"P81.B18.0"
55,76.475,19.0575500423354,736.968380283348,221.090514085004,958.058894368352,"P81.B18.0"
60,82.5,19.7047391671192,891.624009681467,267.48720290444,1159.11121258591,"P81.B18.0"
65,88.525,20.3259823497098,1064.340252053,319.302075615899,1383.64232766889,"P81.B18.0"
70,94.55,20.9239861474751,1255.78113950092,376.734341850277,1632.5154813512,"P81.B18.0"
75,100.575,21.5010225989544,1466.58896851956,439.976690555869,1906.56565907543,"P81.B18.0"
80,106.6,22.0590205488684,1697.38633549674,509.215900649022,2206.60223614576,"P81.B18.0"
85,112.625,22.5996337488051,1948.77787204881,584.633361614642,2533.41123366345,"P81.B18.0"
90,118.65,23.1242925567629,2221.35173882583,666.405521647749,2887.75726047358,"P81.B18.0"
95,124.675,23.6342438115887,2515.68092245569,754.704276736706,3270.38519919239,"P81.B18.0"
100,130.7,24.1305820235533,2832.32437019397,849.697311058192,3682.02168125216,"P81.B18.0"
0,6.8,6.5648507428673,1.68756884672404,0.506270654017213,2.19383950074126,"P81.B19.0"
5,12.825,8.68101306112228,8.30714950945173,2.49214485283552,10.7992943622873,"P81.B19.0"
10,18.85,10.2855004485449,21.8575656618564,6.55726969855691,28.4148353604133,"P81.B19.0"
15,24.875,11.6217024882383,43.8714655032909,13.1614396509873,57.0329051542782,"P81.B19.0"
