BAUM_CODE,PLOTID,BAUMNR,ZWIESELNR,Code,Northing,Easting,Elevation,BAUMART20,BHD20,hKA20,hBAUM20,KRAFT20,SCHIRM20,VITALITAET,S1_Verletz,S2_WKB20,S3_TRO20,S4_FAEULE2,S5_PILZKON,S6_PILZson,S7_SCHAELU,S8_BORKK20,S9_SONSTIG,S10_ETS20,S11_UL_Ste,S12_RUSS20,BEMERKUNG2,BEMERKUNG3,BEMERKUNG4,ca,cl
P84.B42.0,84,42,0,BAUM,5687965.27440522,315679.026617089,109.003669189611,Til_cor,16.3,11,17.7999992370605,4 = beherrscht/unterdrueckt,1 = ja,3 = kuemmernd,2 = mittel,0 = kein Schaden,1 = leicht,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,13.89763727100154,2
P84.B43.0,84,43,0,BAUM,5687966.17792556,315677.534909608,109.004589191645,Til_cor,16.6,9.60000038146973,17.7000007629395,4 = beherrscht/unterdrueckt,1 = ja,2 = normal,1 = leicht,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,14.110081335835448,2
P84.B44.0,84,44,0,BAUM,5687964.76715296,315676.432751436,108.989033469685,Til_cor,17.6,9.30000019073486,19.1000003814697,4 = beherrscht/unterdrueckt,1 = ja,2 = normal,1 = leicht,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,14.83923976307273,2
P84.B45.0,84,45,0,BAUM,5687966.64291509,315674.899783458,108.968992683767,Ace_pse,5.5,4.30000019073486,7.40000009536743,4 = beherrscht/unterdrueckt,1 = ja,2 = normal,1 = leicht,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,12.27907271579335,2
P84.B46.0,84,46,0,BAUM,5687966.72273754,315672.840009942,108.957233141521,Ace_pse,5.5,4.90000009536743,8.39999961853027,4 = beherrscht/unterdrueckt,1 = ja,3 = kuemmernd,1 = leicht,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,1 = leicht,NA,NA,NA,12.27907271579335,2
P84.B47.0,84,47,0,BAUM,5687966.82711416,315667.733880075,109.163311591797,Fra_exc,90.5,16.7000007629395,38.2999992370605,2 = herrschend,2 = nein,3 = kuemmernd,2 = mittel,2 = mittel,2 = mittel,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,3 = starker Befall auch mit Spechtspuren,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,172.79964984938456,1
P84.B48.0,84,48,0,BAUM,5687966.31243312,315668.19655339,109.19775918508,Ulm_spe,5.6,1.79999995231628,4.09999990463257,5 = ganz unterstaendig,1 = ja,3 = kuemmernd,1 = leicht,0 = kein Schaden,2 = mittel,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,0 = kein S,Bogenlampe,NA,NA,7.959380783490162,2
P84.B49.0,84,49,0,BAUM,5687968.89153107,315673.685252798,109.006747567733,Ace_pse,24.7,14.1000003814697,20.7000007629395,4 = beherrscht/unterdrueckt,1 = ja,2 = normal,0 = kein Schaden,0 = kein Schaden,1 = leicht,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,27.214212327807882,1
P84.B50.0,84,50,0,BAUM,5687974.41519216,315673.839896589,109.150795482789,Fra_exc,87.2,15.8000001907349,32.0999984741211,2 = herrschend,2 = nein,3 = kuemmernd,1 = leicht,2 = mittel,1 = leicht,2 = mittel,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,2 = deutlicher Befall,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,162.9430151154504,1
P84.B51.0,84,51,0,BAUM,5687970.98290881,315677.135103777,109.020781052434,Til_cor,23.8,14.6999998092651,20.5,4 = beherrscht/unterdrueckt,1 = ja,2 = normal,1 = leicht,2 = mittel,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,20.148394887967584,1
P84.B52.0,84,52,0,BAUM,5687970.39141063,315678.409952026,108.970882448537,Sam_nig,8.4,2.70000004768372,5.80000019073486,5 = ganz unterstaendig,1 = ja,3 = kuemmernd,2 = mittel,2 = mittel,1 = leicht,2 = mittel,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,9.237485649206045,2
P84.B53.0,84,53,0,BAUM,5687969.79525681,315679.761221508,108.976272471068,Ace_pse,5.5,4.80000019073486,7.09999990463257,5 = ganz unterstaendig,1 = ja,2 = normal,1 = leicht,0 = kein Schaden,1 = leicht,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,12.27907271579335,2
P84.B54.0,84,54,0,BAUM,5687968.29607834,315681.819063899,109.325771256664,Fra_exc,54.1,17.3999996185303,31.7999992370605,2 = herrschend,2 = nein,3 = kuemmernd,1 = leicht,1 = leicht,2 = mittel,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,1 = vereinzelte Einbohrversuche,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,62.80604990248679,1
P84.B55.0,84,55,0,BAUM,5687970.04742525,315681.738601374,109.17390568484,Ace_pse,5.1,5.59999990463257,7.59999990463257,5 = ganz unterstaendig,1 = ja,2 = normal,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,12.06760345450802,2
P84.B56.0,84,56,0,BAUM,5687971.64733772,315681.470638423,108.974115027442,Ace_pse,5.5,3.40000009536743,8.39999961853027,4 = beherrscht/unterdrueckt,1 = ja,2 = normal,1 = leicht,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,0 = kein S,NA,NA,NA,12.27907271579335,2
P81.B138.0,81,138,0,BAUM,5687977.30062402,315395.728757163,108.54632449393,Ulm_spe,12.5,2.90000009536743,10.6000003814697,4 = beherrscht/unterdrueckt,1 = ja,2 = normal,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,11.443159162021578,1
P81.B140.0,81,140,0,BAUM,5687971.379536,315388.477147986,108.639536252498,Til_pla,11.1,5.30000019073486,13,4 = beherrscht/unterdrueckt,1 = ja,2 = normal,1 = leicht,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,10.641874303254461,1
P81.B141.0,81,141,0,BAUM,5687971.31559311,315387.535288949,108.599148111046,Til_cor,5.2,2.79999995231628,4.80000019073486,5 = ganz unterstaendig,1 = ja,2 = normal,1 = leicht,1 = leicht,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,7.790415565195449,2
P81.B142.0,81,142,0,BAUM,5687970.80675416,315387.380794916,108.602642009757,Ace_pse,7.4,4.09999990463257,11.1999998092651,4 = beherrscht/unterdrueckt,1 = ja,2 = normal,1 = leicht,2 = mittel,2 = mittel,1 = leicht,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,13.32991888887389,1
P81.B143.0,81,143,0,BAUM,5687972.26889399,315384.57555041,108.597665130913,Que_rob,45.3,16.7999992370605,30.7999992370605,2 = herrschend,2 = nein,2 = normal,0 = kein Schaden,1 = leicht,2 = mittel,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,45.53376940246927,1
P81.B144.0,81,144,0,BAUM,5687980.16225903,315382.763727575,108.492844099474,NA,13.2,4,13.5,4 = beherrscht/unterdrueckt,3 = teilweise,2 = normal,2 = mittel,0 = kein Schaden,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,acer negundo,NA,NA,11.863759626704256,1
P81.B145.1,81,145,1,BAUM,5687972.08310846,315381.66132871,108.608417450493,Til_pla,5.8,3.20000004768372,6.69999980926514,5 = ganz unterstaendig,1 = ja,2 = normal,1 = leicht,0 = kein Schaden,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,acer negundo,NA,NA,8.045092865190314,1
P81.B145.2,81,145,2,BAUM,5687971.81220364,315381.676554075,108.665244759823,Til_pla,5.5,2.40000009536743,5.90000009536743,5 = ganz unterstaendig,1 = ja,2 = normal,1 = leicht,0 = kein Schaden,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,acer negundo,NA,NA,7.916833449569739,2
P81.B146.0,81,146,0,BAUM,5687970.84129131,315380.715182175,108.683357420183,Que_rob,28.1,12.3999996185303,23.7999992370605,2 = herrschend,2 = nein,2 = normal,0 = kein Schaden,1 = leicht,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,acer negundo,NA,NA,25.248919110144826,1
P81.B147.0,81,147,0,BAUM,5687961.36987318,315379.60688528,108.564726856367,Til_cor,6.5,1.10000002384186,3.29999995231628,5 = ganz unterstaendig,1 = ja,3 = kuemmernd,1 = leicht,1 = leicht,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,liegend,NA,NA,8.351662711897365,2
P81.B148.0,81,148,0,BAUM,5687964.57161651,315386.549401296,108.583094042838,Car_bet,44.5,11.3000001907349,25.3999996185303,3 = mitherrschend,3 = teilweise,2 = normal,1 = leicht,1 = leicht,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,liegend,NA,NA,81.03752205545386,1
P81.B149.0,81,149,0,BAUM,5687958.75476634,315381.081449931,108.685297699656,Ace_pse,6.6,3.29999995231628,8.39999961853027,5 = ganz unterstaendig,1 = ja,3 = kuemmernd,1 = leicht,2 = mittel,2 = mittel,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,12.87796664047067,2
P81.B150.0,81,150,0,BAUM,5687955.84470757,315381.502417014,108.695617889427,Que_rob,46.4,15.6000003814697,28.2000007629395,2 = herrschend,2 = nein,2 = normal,0 = kein Schaden,1 = leicht,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,47.403543940562166,1
P81.B151.0,81,151,0,BAUM,5687953.40224174,315380.832051542,108.564147855276,Til_cor,6.4,2.5,7.30000019073486,5 = ganz unterstaendig,2 = nein,2 = normal,1 = leicht,0 = kein Schaden,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,8.307233316052715,2
P81.B152.0,81,152,0,BAUM,5687951.63088066,315379.387654927,108.671567386745,Que_rob,46,15.6000003814697,31.6000003814697,2 = herrschend,2 = nein,2 = normal,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,46.714415032295626,1
P81.B153.0,81,153,0,BAUM,5687955.96153858,315377.313145616,108.560435647648,Que_rob,33.2,15.8999996185303,28.8999996185303,2 = herrschend,2 = nein,2 = normal,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,1 = vereinzelte Einbohrversuche,0 = kein Schaden,NA,NA,NA,NA,NA,NA,29.72814308030354,1
P81.B154.0,81,154,0,BAUM,5687958.62542097,315375.672250861,108.557343065435,Til_cor,9.4,3.70000004768372,11,4 = beherrscht/unterdrueckt,1 = ja,2 = normal,1 = leicht,1 = leicht,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,1 = vereinzelte Einbohrversuche,0 = kein Schaden,NA,NA,NA,NA,NA,NA,9.736889753035202,2
P81.B155.0,81,155,0,BAUM,5687958.90301143,315375.610245861,108.549789163178,Til_cor,8.8,3.5,10.3999996185303,4 = beherrscht/unterdrueckt,1 = ja,2 = normal,0 = kein Schaden,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,1 = vereinzelte Einbohrversuche,0 = kein Schaden,NA,NA,NA,NA,NA,NA,9.43441177196395,2
P81.B156.0,81,156,0,BAUM,5687961.30617584,315372.404905577,108.577558643918,Ace_pse,9.1,4.90000009536743,10.3999996185303,4 = beherrscht/unterdrueckt,1 = ja,2 = normal,1 = leicht,0 = kein Schaden,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,14.337961792529217,2
P81.B159.0,81,159,0,BAUM,5687957.39532649,315372.397085879,108.59949421002,Ulm_spe,5.2,2.59999990463257,6.90000009536743,5 = ganz unterstaendig,1 = ja,2 = normal,1 = leicht,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,7.790415565195449,2
P81.B160.0,81,160,0,BAUM,5687954.11372343,315374.735489575,108.594791828756,Que_rob,29.7,11.6999998092651,25.8999996185303,3 = mitherrschend,3 = teilweise,2 = normal,1 = leicht,1 = leicht,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,1 = vereinzelte Einbohrversuche,0 = kein Schaden,NA,NA,NA,NA,NA,NA,26.538976873942705,1
P81.B161.0,81,161,0,BAUM,5687952.89255361,315374.899843359,108.583966373092,Cor_san,7,3.70000004768372,8,5 = ganz unterstaendig,1 = ja,2 = normal,1 = leicht,1 = leicht,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,8.577033340710955,2
P81.B162.0,81,162,0,BAUM,5687951.85825533,315374.053458735,108.60570051998,Til_cor,7.3,2.59999990463257,7.69999980926514,5 = ganz unterstaendig,1 = ja,2 = normal,1 = leicht,1 = leicht,1 = leicht,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,8.71486811101801,2
P81.B163.0,81,163,0,BAUM,5687951.71009774,315370.997756969,108.596582370493,Car_bet,6.7,3.40000009536743,9.60000038146973,5 = ganz unterstaendig,1 = ja,2 = normal,1 = leicht,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,12.663401619791383,2
P81.B21.0,81,21,0,BAUM,5687963.51706352,315412.858757969,108.625685261363,Ulm_spe,5.6,4.09999990463257,8.30000019073486,5 = ganz unterstaendig,1 = ja,2 = normal,1 = leicht,0 = kein Schaden,1 = leicht,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,7.959380783490162,2
P81.B13.0,81,13,0,BAUM,5687967.29147474,315424.284908777,108.579921773117,Til_cor,7.9,2.79999995231628,8.19999980926514,4 = beherrscht/unterdrueckt,1 = ja,2 = normal,1 = leicht,0 = kein Schaden,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,8.99653406701927,2
P81.B11.0,81,11,0,BAUM,5687970.60313259,315422.564454375,108.587172811424,Car_bet,6.3,2.5,7.59999990463257,4 = beherrscht/unterdrueckt,1 = ja,2 = normal,1 = leicht,0 = kein Schaden,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,12.151187532395852,2
P81.B10.0,81,10,0,BAUM,5687970.49439497,315420.173599241,108.602991121852,Til_cor,5.2,2.5,6,5 = ganz unterstaendig,1 = ja,2 = normal,1 = leicht,1 = leicht,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,7.790415565195449,2
P81.B5.0,81,5,0,BAUM,5687976.3711664,315414.075094639,108.674365790162,Car_bet,48.7,7.30000019073486,26.2000007629395,2 = herrschend,2 = nein,2 = normal,2 = mittel,0 = kein Schaden,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,90.09209766450228,1
P81.B2.0,81,2,0,BAUM,5687977.71653082,315427.765802772,108.643664486285,Ulm_spe,5.2,1.60000002384186,5.5,5 = ganz unterstaendig,1 = ja,2 = normal,1 = leicht,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,7.790415565195449,2
P82.B2.0,82,2,0,BAUM,5687830.83770766,315378.938287521,108.788205173139,Til_cor,7.9,1.20000004768372,9.39999961853027,5 = ganz unterstaendig,1 = ja,2 = normal,1 = leicht,0 = kein Schaden,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,8.99653406701927,2
P82.B3.0,82,3,0,BAUM,5687833.24895714,315378.32209217,108.747679792485,Ace_pse,6.8,2.09999990463257,6.69999980926514,5 = ganz unterstaendig,1 = ja,3 = kuemmernd,2 = mittel,3 = stark,0 = kein Schaden,2 = mittel,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,1 = vereinzelte Einbohrversuche,0 = kein Schaden,NA,NA,NA,NA,NA,NA,12.9896422360057,2
P82.B4.0,82,4,0,BAUM,5687830.21451154,315375.43384668,108.838185880525,Til_cor,8,1.89999997615814,6.80000019073486,5 = ganz unterstaendig,1 = ja,2 = normal,1 = leicht,0 = kein Schaden,1 = leicht,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,9.044266808087546,2
P82.B5.0,82,5,0,BAUM,5687830.72437785,315375.098976479,108.85679446954,Til_pla,9,1.70000004768372,8.80000019073486,5 = ganz unterstaendig,1 = ja,2 = normal,1 = leicht,0 = kein Schaden,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,9.534284670540362,2
P82.B6.0,82,6,0,BAUM,5687830.4097007,315373.651883582,108.898169295972,Ace_pse,12.6,4.09999990463257,8.39999961853027,5 = ganz unterstaendig,1 = ja,3 = kuemmernd,1 = leicht,1 = leicht,2 = mittel,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,16.63058994471039,2
P82.B7.0,82,7,0,BAUM,5687830.74837369,315371.196226135,108.803344992963,Ace_pse,8.2,6,10.8000001907349,4 = beherrscht/unterdrueckt,1 = ja,2 = normal,1 = leicht,0 = kein Schaden,1 = leicht,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,13.796082967742379,2
P82.B8.0,82,8,0,BAUM,5687836.29007403,315371.807733072,108.815559051634,Que_rob,83.8,20,31.3999996185303,2 = herrschend,2 = nein,2 = normal,1 = leicht,1 = leicht,1 = leicht,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,152.26205731740853,1
P82.B9.0,82,9,0,BAUM,5687839.03717714,315370.055701774,108.800159806974,Til_pla,7.7,2,7.90000009536743,5 = ganz unterstaendig,1 = ja,2 = normal,1 = leicht,0 = kein Schaden,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,8.901748195858259,2
P82.B10.0,82,10,0,BAUM,5687837.16598295,315367.406117783,108.819907685219,Ace_pse,9.4,6.40000009536743,12.6999998092651,4 = beherrscht/unterdrueckt,1 = ja,3 = kuemmernd,2 = mittel,1 = leicht,1 = leicht,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,14.522779365242307,2
P82.B11.0,82,11,0,BAUM,5687836.52843617,315368.515020555,108.884491812117,Que_rob,42.2,19.7000007629395,30,3 = mitherrschend,2 = nein,3 = kuemmernd,1 = leicht,1 = leicht,2 = mittel,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,40.68204948276707,1
P82.B12.0,82,12,0,BAUM,5687834.55100168,315367.318908961,108.847986388845,Que_rob,34.2,12.8999996185303,24.5,4 = beherrscht/unterdrueckt,1 = ja,3 = kuemmernd,1 = leicht,1 = leicht,2 = mittel,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,30.739383503933478,2
P82.B13.0,82,13,0,BAUM,5687830.80128097,315367.227118934,108.826649240005,Que_rob,31.2,16.5,25.1000003814697,3 = mitherrschend,3 = teilweise,3 = kuemmernd,1 = leicht,1 = leicht,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,schräger Wuchs durch mechanische Einwirkung von THS3,NA,NA,27.841544897561192,1
P82.B14.0,82,14,0,BAUM,5687834.70280943,315361.25391158,108.834680062569,Que_rob,31.8,16.2000007629395,24.2999992370605,3 = mitherrschend,2 = nein,2 = normal,1 = leicht,1 = leicht,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,28.389060520170354,2
P82.B15.0,82,15,0,BAUM,5687833.06751361,315361.577943363,108.893711415926,Ace_pla,22.4,4.80000019073486,21.6000003814697,4 = beherrscht/unterdrueckt,1 = ja,2 = normal,1 = leicht,0 = kein Schaden,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,24.84838843415035,2
P82.B16.0,82,16,0,BAUM,5687830.98732975,315359.637207081,108.866141293111,Que_rob,30.7,13.3999996185303,25.7999992370605,3 = mitherrschend,1 = ja,3 = kuemmernd,1 = leicht,2 = mittel,1 = leicht,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,27.39699349364953,1
P82.B17.0,82,17,0,BAUM,5687826.79667215,315364.051069643,108.89305394339,Que_rob,39.4,15.1000003814697,28.1000003814697,3 = mitherrschend,3 = teilweise,2 = normal,2 = mittel,1 = leicht,1 = leicht,2 = mittel,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,36.80224309828304,1
P82.B18.0,82,18,0,BAUM,5687822.78857831,315372.69480712,108.933490726654,Fra_exc,54.1,11.3999996185303,34.4000015258789,2 = herrschend,2 = nein,2 = normal,1 = leicht,1 = leicht,1 = leicht,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,2 = deutlicher Befall,0 = kein Schaden,NA,NA,NA,NA,NA,NA,62.80604990248679,1
P82.B19.0,82,19,0,BAUM,5687826.8464279,315372.764533197,108.878382852934,Ace_pse,6.8,2,5.90000009536743,5 = ganz unterstaendig,1 = ja,3 = kuemmernd,1 = leicht,2 = mittel,0 = kein Schaden,1 = leicht,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,12.9896422360057,2
P82.B20.0,82,20,0,BAUM,5687822.72650289,315368.42987421,108.9428814269,Car_bet,46.7,10.6999998092651,30.1000003814697,3 = mitherrschend,3 = teilweise,2 = normal,1 = leicht,2 = mittel,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Schaden,0 = kein Käferbefall am Stamm,0 = kein Schaden,NA,NA,NA,NA,NA,NA,85.78070966271846,1
